Card 180: 24 47 72 12 42 34 76 14 15 41 | 18 11 94 82 59 12 15 29 30  9 35 61 87  7 64 95 43 37  6 26 98 78 33 48 92
Card 181: 75 31 15 54 44 21 32  8 22 72 | 87  4 24 71 38 32 14 54 44 64 67 55  7 20 74 21 93  6 76 61 91 97 18 17 52
Card 182: 17 53 25 76 48 60 80 56 39 50 | 23  5 61 46 97 72 62 55  6 66  9 87 51  7 68 79 92 65 47 26 58 18 36 90 93
Card 183: 70 41 69 74 39 43 33  7 79 48 | 51 87 28 93 15 66 58 96 44 29 26 38 94 95 80 71  2 61 32 16 47 77 90 72  3
Card 184: 27 69 74 77 85 59 62 87 31 54 | 22 57 12 18 49 26 50  4 84 28  5 67 34 16 86  9 13 42 41 76 77 37 46 98 64
Card 185: 33  1 29 47 81 36 87 93  8 99 | 95 57 34 40 35 15 66 51  3 75 53 43 11 25 80 90 48 60 89 70 85 94 14 17 78
Card 186: 93 98 37 44 96 61 56 99 52 60 | 87 89 22 61 96 50 93 56 41 30 98 42 60 52 44 37 75 28 99 65 57 88 91 86 20
Card 187: 19 84 39 68 48  5 65 93  4 71 |  1 66 81 63 25 28 75 54 86 61 38 37 17 27 32 45 12 31 33 97 34 87 58 24  3
Card 188: 58 83 80 19 52 78 43 97 87 44 | 88 73 43 97 84 55 35  9 87 65 16 93 52 40 58 80 44 41 53 19 32 83 26 78  6
Card 189: 82  2 67 87  5 55 43 40 66 80 | 88  8  3 92 78 79 65 54  2 80 66 82 75 41 55  5 40 32 25 94 98 64 99 43 76
Card 190: 12 61 25 96 98 33 70 86  5 36 | 68 29 33 71 95 72 90 46 63 77 53 88 76 22 61 73 99 75 87 20 16 47 13 89 66
Card 191:  3 21 23 71 56 65 50 75 45 15 | 81 44 25 39 83 75 60 15 71 59  2 37 86 45 47 65 55 88 91 77 54 42 76 16 21
Card 192: 61 46 82 28 59 17  8 94 36 53 | 94 59 61 20  5 23 10 66 17 64 46 68 49 28 90 79 36 53 19 81  8 55 82 89 18
Card 193: 70 22 45 35 51 12 90 29 83 61 | 70 78 11 22  4 96 66 85 51 90 69 45 29 35 23 36 61 21 27 42 91 12 72 83  5
Card 194: 33 56 96 67 75 44 71 20 24 98 | 20 80 24 26 33  8 44  4 96 23 65 57 29 98 50 61 59 55 77 28 86 71 75 67 56
Card 195:  9  1 79 39 24 95 91  4 45 93 | 39 91 18 35 96 45 58 92  7 79  9 98 67 95 30 60 10 62 54 26 25  1 93 99 50
Card 196: 43 53 38  7 78 41 57 98 89 83 | 46 38 94 81  3 56 16 41 87 68 52 95 77 92 88 72 36 17 80 58 43 97 27 99  7
Card 197: 73 49 37 31 85 45 78 46 48 97 | 73 36 82 30  3 84 15 69 45 53 37 29 85 96 91 61 78 70 71 34 62 79 22 57 64
Card 198: 52 67 30 11 88 68 96 84 48 89 | 38 66 64 88 95 27 62 46  3 16 20 48 76 97 91 74 70 73 17 75 52 30 21 58 77
Card 199: 30 15 96  2 41 56 50 81 29 60 | 42 56  5 50 40  1  6 77 61 73 60 74 79  8 53  3 75 80 36 64 89 43 81 70 90
Card 200: 86 29 15 97 91 10 62 68 19 75 |  8 12 68 18 36 62 37 16 41 97  5 64 81 80 75  6 24 59 23 33 79  1 22 63 89
Card 201: 16 72 24 22 23 44 67  3 27 85 | 54 78 25 59 87  6 98 81 49 77 83 33 82 99 90 32 65 57 30 36 28 95 92 17 71
Card 202: 69 11 38 33 26 39 84 57 98 36 | 46 35 45 80 94 26 52 92 76 90 55 31 18 73 30 15  7 39  4 34 19 47 21 29 54
Card 203: 62 87 19 82  3 28 64  9 93 80 | 50 11 71 78 36 25 66 40 43 51 81 48 44 27 75 73 14 26 99 49 69  6 55 33 67
Card 204: 82 64 58 18 73 13  2 71 24 49 |  9 61 47 31  5 89 78 99 40 54 23 68 38 95 69 84 53 27 45 33 87 90 93 44 60
